SNID,File_key,Galaxy_key,Galaxy_RA,Galaxy_Dec,Zeropoint,Instrumental_Mag,Apparent_Magnitude,Absolute_Magnitude,Flag_mag,Flag_instrum
2005M,n90ze2020_mos,155,144.386864,23.2033196,23.400003872471988,-8.4419,14.958103872471987,-20.190214160596227,False,False
2005M,n90ze5030_mos,156,144.3850436,23.2033498,23.400003872471988,-7.8664,15.53360387247199,-19.614714160596225,False,False
2005M,HST_10182_e5_NIC_NIC3_F110W_drz,157,144.3849586,23.2033471,23.400003872471988,-9.49,13.910003872471988,-21.238314160596225,False,False
2005M,HST_10182_e3_NIC_NIC3_F160W_drz,158,144.3869834,23.203539,23.400003872471988,-10.7056,12.694403872471987,-22.453914160596227,False,False
2005M,n90ze5020_mos,159,144.385049,23.2033444,23.400003872471988,-7.7742,15.625803872471987,-19.522514160596227,False,False
2005M,n90ze1020_mos,160,144.3756493,23.1945799,23.400003872471988,-6.3615,17.03850387247199,-18.109814160596226,False,False
2005M,n90ze3030_mos,161,144.3868387,23.2030749,23.400003872471988,-8.9901,14.409903872471988,-20.73841416059623,False,False
2005M,n90ze3020_mos,162,144.3867874,23.2032926,23.400003872471988,-8.5406,14.859403872471988,-20.288914160596228,False,False
2005M,n90ze1030_mos,163,144.3868051,23.2035406,23.400003872471988,-8.8508,14.549203872471988,-20.599114160596226,False,False
2005M,HST_10182_e5_NIC_NIC3_F160W_drz,164,144.3865086,23.2034168,23.400003872471988,-10.3973,13.002703872471988,-22.145614160596224,False,False
2005M,HST_10182_e3_NIC_NIC3_F110W_drz,165,144.3854789,23.2034389,23.400003872471988,-9.2317,14.168303872471988,-20.980014160596227,False,False
2005ke,hst_skycell-p0726x07y16_wfc3_ir_f160w_coarse-all_drz,166,53.7493078,-24.9225763,25.935213457316884,-5.0969,20.838313457316886,-10.776345728242166,True,False
2005ke,hst_skycell-p0726x07y15_wfc3_ir_f160w_coarse-all_drz,167,53.7555371,-24.9331569,25.935213457316884,-14.5144,11.420813457316884,-20.193845728242167,False,False
2005ke,hst_skycell-p0726x07y16_wfc3_ir_f160w_all_drz,168,53.7654824,-24.9241339,25.935213457316884,1.2213,27.156513457316883,-4.458145728242169,True,False
2005ke,idkv07030_drz,169,53.755639,-24.9333013,25.935213457316884,-14.5673,11.367913457316885,-20.246745728242168,False,False
2005ke,hst_15133_07_wfc3_ir_f160w_idkv07_drz,170,53.7557004,-24.9331952,25.935213457316884,-14.5922,11.343013457316884,-20.27164572824217,False,False
2005ke,hst_skycell-p0726x07y15_wfc3_ir_f160w_all_drz,171,53.7477358,-24.9559408,25.935213457316884,-4.2269,21.708313457316883,-9.906345728242169,True,False
2002fb,hst_17436_12_wfc3_ir_f110w_if7q12_drz,172,29.4597474,36.3430743,26.802632814892434,-14.7283,12.074332814892433,-22.02026468771467,False,False
2002fb,if7q12010_drz,173,29.4597399,36.3430617,26.802632814892434,-14.7269,12.075732814892433,-22.018864687714668,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,174,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,na4m03010_mos,175,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,176,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,177,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,178,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,ib1f20030_drz,179,50.5194879,-15.3958642,23.465306907308975,-10.3819,13.083406907308975,-19.371287030587744,False,False
2002fk,idgg33020_drz,180,154.2227621,73.4005957,23.465306907308975,-15.0686,8.396706907308975,-24.057987030587746,False,False
2002fk,hst_15145_39_wfc3_ir_f160w_idgg39_drz,181,154.223238,73.4006844,23.465306907308975,-15.126,8.339306907308975,-24.115387030587748,False,False
2002fk,n9r757010_mos,182,50.5109568,-15.4007515,23.465306907308975,-2.9853,20.480006907308976,-11.974687030587745,True,False
2002fk,HST_11329_03_NIC_NIC2_F160W_drz,183,50.5292329,-15.4075196,23.465306907308975,99.0,122.46530690730897,90.01061296941225,True,True
2002fk,n9r755010_mos,184,50.5165294,-15.4006823,23.465306907308975,-5.7558,17.709506907308974,-14.745187030587747,False,False
2002fk,idgg31020_drz,185,154.2230451,73.4006644,23.465306907308975,-15.0444,8.420906907308975,-24.033787030587746,False,False
2002fk,ib1f20020_drz,186,50.5194971,-15.3958854,23.465306907308975,-10.2693,13.196006907308975,-19.258687030587744,False,False
2002fk,hst_15145_37_wfc3_ir_f160w_idgg37_drz,187,154.2232237,73.400662,23.465306907308975,-15.1221,8.343206907308975,-24.111487030587746,False,False
2002fk,HST_10802_f6_NIC_NIC2_F160W_drz,188,50.5283723,-15.4048951,23.465306907308975,-9.0073,14.458006907308974,-17.996687030587747,False,False
2002fk,na4m01010_mos,189,50.5288747,-15.4097811,23.465306907308975,-1.5013,21.964006907308974,-10.490687030587747,True,False
2002fk,hst_skycell-p2583x18y09_wfc3_ir_f160w_all_drz,190,154.1960113,73.376895,23.465306907308975,-6.9601,16.505206907308974,-15.949487030587747,False,False
2002fk,n9r7f7010_mos,191,50.5288469,-15.4097892,23.465306907308975,-1.9434,21.521906907308974,-10.932787030587747,True,False
2002fk,idgg35020_drz,192,154.2228057,73.4005929,23.465306907308975,-15.0676,8.397706907308974,-24.05698703058775,False,False
2002fk,idgg39020_drz,193,154.2241786,73.4007297,23.465306907308975,-15.0329,8.432406907308975,-24.022287030587748,False,False
2002fk,hst_15145_3b_wfc3_ir_f160w_idgg3b_drz,194,154.2232291,73.4006681,23.465306907308975,-15.1162,8.349106907308975,-24.105587030587746,False,False
2002fk,hst_11570_20_wfc3_ir_f160w_drz,195,50.5348374,-15.422509,23.465306907308975,1.9535,25.418806907308976,-7.035887030587745,True,False
2002fk,HST_11329_05_NIC_NIC2_F160W_drz,196,50.5283852,-15.4048715,23.465306907308975,-8.9754,14.489906907308974,-17.964787030587747,False,False
2002fk,na4m05010_mos,197,50.528846,-15.4097917,23.465306907308975,-1.897,21.568306907308976,-10.886387030587745,True,False
2002fk,n9r7f5010_mos,198,50.5288734,-15.4097843,23.465306907308975,-1.9059,21.559406907308976,-10.895287030587745,True,False
2002fk,idgg37020_drz,199,154.2241073,73.4005966,23.465306907308975,-15.0329,8.432406907308975,-24.022287030587748,False,False
2002fk,ib1f20040_drz,200,50.5336125,-15.395903,23.465306907308975,-10.3762,13.089106907308974,-19.365587030587747,False,False
2002fk,n9r756010_mos,201,50.5140188,-15.404465,23.465306907308975,-1.8343,21.631006907308976,-10.823687030587745,True,False
2002fk,hst_15889_02_wfc3_ir_f160w_ie5402_drz,202,50.5421544,-15.3814877,23.465306907308975,-3.4061,20.059206907308976,-12.395487030587745,False,False
2002fk,hst_11570_20_wfc3_ir_f160w_ib1f20_drz,203,50.5357384,-15.4153018,23.465306907308975,-7.1549,16.310406907308973,-16.144287030587748,False,False
2002fk,na4m02010_mos,204,50.5288718,-15.4097987,23.465306907308975,-1.995,21.470306907308974,-10.984387030587747,True,False
2002fk,hst_16234_69_wfc3_ir_f160w_ieel69_drz,205,154.0811036,73.3813527,23.465306907308975,-6.8981,16.567206907308975,-15.887487030587746,False,False
2002fk,idgg3b020_drz,206,154.22425,73.400687,23.465306907308975,-15.0337,8.431606907308975,-24.023087030587746,False,False
2002fk,n9r758010_mos,207,50.5165307,-15.4006757,23.465306907308975,-5.7265,17.738806907308977,-14.715887030587744,False,False
2002fk,HST_11329_04_NIC_NIC2_F160W_drz,208,50.5331459,-15.409697,23.465306907308975,0.7418,24.207106907308976,-8.247587030587745,True,False
2002fk,na4m04010_mos,209,50.5288419,-15.4097896,23.465306907308975,-1.6109,21.854406907308974,-10.600287030587747,True,False
2002fk,hst_15145_31_wfc3_ir_f160w_idgg31_drz,210,154.2229907,73.4007164,23.465306907308975,-15.043,8.422306907308975,-24.032387030587746,False,False
2002fk,HST_11329_02_NIC_NIC2_F160W_drz,211,50.5283668,-15.4048803,23.465306907308975,-8.9682,14.497106907308975,-17.957587030587746,False,False
2002fk,HST_10802_58_NIC_NIC2_F160W_drz,212,50.5106214,-15.4029301,23.465306907308975,99.0,122.46530690730897,90.01061296941225,True,True
2002fk,n9r7f6010_mos,213,50.5285938,-15.4100804,23.465306907308975,-0.1479,23.317406907308975,-9.137287030587746,True,False
2002fk,HST_10802_55_NIC_NIC2_F160W_drz,214,50.5106196,-15.4025456,23.465306907308975,99.0,122.46530690730897,90.01061296941225,True,True
2002fk,HST_10802_f7_NIC_NIC2_F160W_drz,215,50.5283911,-15.4048804,23.465306907308975,-8.9588,14.506506907308975,-17.948187030587746,False,False
2002fk,hst_16234_70_wfc3_ir_f160w_ieel70_drz,216,154.2033973,73.3989531,23.465306907308975,-9.9502,13.515106907308974,-18.939587030587745,False,False
2002fk,ib1f20010_drz,217,50.5360325,-15.4043923,23.465306907308975,-9.9013,13.564006907308974,-18.89068703058775,False,False
2002fk,HST_10802_56_NIC_NIC2_F160W_drz,218,50.5106214,-15.4024228,23.465306907308975,3.5534,27.018706907308975,-5.4359870305877465,True,False
2002fk,hst_skycell-p2583x18y09_wfc3_ir_f160w_coarse-all_drz,219,154.2006842,73.3763609,23.465306907308975,-5.3031,18.162206907308974,-14.292487030587747,False,False
2002fk,HST_10802_f4_NIC_NIC2_F160W_drz,220,50.5283532,-15.4048921,23.465306907308975,-8.9722,14.493106907308974,-17.961587030587747,False,False
2002fk,n9r7f4010_mos,221,50.525807,-15.4082716,23.465306907308975,-1.8481,21.617206907308976,-10.837487030587745,True,False
2002fk,HST_11329_01_NIC_NIC2_F160W_drz,222,50.529209,-15.4081411,23.465306907308975,99.0,122.46530690730897,90.01061296941225,True,True
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_coarse-all_drz,223,50.5357376,-15.4153018,23.465306907308975,-7.1298,16.335506907308975,-16.119187030587746,False,False
2002fk,hst_15145_35_wfc3_ir_f160w_idgg35_drz,224,154.2230171,73.4007482,23.465306907308975,-15.0531,8.412206907308974,-24.042487030587747,False,False
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f160w_all_drz,225,180.4627307,-18.9900944,26.251390514221136,-5.7402,20.511190514221134,-11.330163739260385,True,False
2007sr,hst_15889_07_wfc3_ir_f125w_ie5407_drz,226,180.4666256,-18.9900714,26.251390514221136,-6.8383,19.413090514221135,-12.428263739260384,False,False
2007sr,hst_15889_07_wfc3_ir_f140w_ie5407_drz,227,180.464473,-18.9900278,26.251390514221136,-5.7168,20.534590514221136,-11.306763739260383,True,False
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f140w_coarse-all_drz,228,180.4644899,-18.9900168,26.251390514221136,-5.2913,20.960090514221136,-10.881263739260383,True,False
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f125w_all_drz,229,180.4667847,-18.9900466,26.251390514221136,99.0,125.25139051422113,93.41003626073962,True,True
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f125w_coarse-all_drz,230,180.4670801,-18.9898883,26.251390514221136,-4.0651,22.186290514221135,-9.655063739260385,True,False
2007sr,ie5407040_drz,231,180.494248,-18.9651342,26.251390514221136,-4.8823,21.369090514221135,-10.472263739260384,True,False
2007sr,hst_11577_20_wfc3_ir_f160w_ib5u20_drz,232,180.4828042,-18.8685994,26.251390514221136,-11.3605,14.890890514221136,-16.950463739260385,False,False
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f140w_all_drz,233,180.4645334,-18.9900603,26.251390514221136,-5.3281,20.923290514221137,-10.918063739260383,True,False
2007sr,ie5407070_drz,234,180.4668111,-18.9900108,26.251390514221136,99.0,125.25139051422113,93.41003626073962,True,True
2007sr,ie5407060_drz,235,180.465684,-18.9893591,26.251390514221136,-5.0975,21.153890514221136,-10.687463739260384,True,False
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f160w_coarse-all_drz,236,180.4621372,-18.9899576,26.251390514221136,-3.9816,22.269790514221135,-9.571563739260384,True,False
2007sr,hst_15889_07_wfc3_ir_f105w_ie5407_drz,237,180.4661293,-18.9900553,26.251390514221136,-10.0807,16.170690514221135,-15.670663739260384,False,False
2007sr,ie5407010_drz,238,180.47442,-18.9761162,26.251390514221136,-10.8282,15.423190514221135,-16.418163739260386,False,False
2007sr,hst_15889_07_wfc3_ir_f160w_ie5407_drz,239,180.4629378,-18.9898116,26.251390514221136,-3.4244,22.826990514221137,-9.014363739260382,True,False
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f105w_all_drz,240,180.4656381,-18.9900797,26.251390514221136,-7.7262,18.525190514221137,-13.316163739260382,False,False
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f105w_coarse-all_drz,241,180.4661137,-18.9901379,26.251390514221136,-9.8815,16.369890514221133,-15.471463739260386,False,False
2002cr,idgg5b020_drz,242,211.6564428,-5.4532112,25.93538124752633,-8.977,16.95838124752633,-16.0837416801177,False,False
2002cr,hst_15145_51_wfc3_ir_f160w_idgg51_drz,243,211.6374028,-5.4764443,25.93538124752633,-9.0057,16.929681247526332,-16.112441680117698,False,False
2002cr,hst_skycell-p1195x06y13_wfc3_ir_f160w_all_drz,244,211.637864,-5.476933,25.93538124752633,99.0,124.93538124752632,91.89325831988229,True,True
2002cr,hst_15145_55_wfc3_ir_f160w_idgg55_drz,245,211.6373961,-5.476446,25.93538124752633,-7.9911,17.94428124752633,-15.0978416801177,False,False
2002cr,idgg51020_drz,246,211.6565073,-5.4532877,25.93538124752633,-9.0324,16.902981247526327,-16.139141680117703,False,False
2002cr,hst_15145_59_wfc3_ir_f160w_idgg59_drz,247,211.6373768,-5.476479,25.93538124752633,-7.949,17.98638124752633,-15.055741680117698,False,False
2002cr,hst_15145_53_wfc3_ir_f160w_idgg53_drz,248,211.6373802,-5.4764691,25.93538124752633,-8.9267,17.00868124752633,-16.0334416801177,False,False
2002cr,hst_skycell-p1195x06y13_wfc3_ir_f160w_coarse-all_drz,249,211.637396,-5.4764455,25.93538124752633,-8.4691,17.466281247526332,-15.575841680117698,False,False
2002cr,hst_15145_57_wfc3_ir_f160w_idgg57_drz,250,211.637397,-5.4764767,25.93538124752633,-5.9081,20.02728124752633,-13.014841680117701,False,False
2002cr,idgg53020_drz,251,211.6564277,-5.4531865,25.93538124752633,-8.7583,17.17708124752633,-15.865041680117699,False,False
2002cr,hst_15145_5b_wfc3_ir_f160w_idgg5b_drz,252,211.6373783,-5.4764726,25.93538124752633,-8.301,17.634381247526328,-15.407741680117702,False,False
2002cr,idgg57020_drz,253,211.6368955,-5.4580293,25.93538124752633,-9.2362,16.69918124752633,-16.3429416801177,False,False
2002cr,idgg59020_drz,254,211.6564517,-5.4532275,25.93538124752633,-9.0235,16.91188124752633,-16.1302416801177,False,False
2002cr,idgg55020_drz,255,211.656438,-5.4532128,25.93538124752633,-9.036,16.89938124752633,-16.1427416801177,False,False
2002cr,hst_skycell-p1195x05y13_wfc3_ir_f160w_coarse-all_drz,256,211.6478355,-5.4532676,25.93538124752633,-8.5263,17.40908124752633,-15.6330416801177,False,False
2008fv,hst_15145_33_wfc3_ir_f160w_idgg33_drz,257,154.2230311,73.4007045,25.93547901163736,-15.0465,10.888979011637359,-22.144595255803466,False,False
2008fv,idgg33020_drz,258,154.2227621,73.4005957,25.93547901163736,-15.0686,10.866879011637359,-22.166695255803468,False,False
2008fv,hst_15145_39_wfc3_ir_f160w_idgg39_drz,259,154.223238,73.4006844,25.93547901163736,-15.126,10.80947901163736,-22.22409525580347,False,False
2008fv,idgg31020_drz,260,154.2230451,73.4006644,25.93547901163736,-15.0444,10.891079011637359,-22.142495255803468,False,False
2008fv,hst_15145_37_wfc3_ir_f160w_idgg37_drz,261,154.2232237,73.400662,25.93547901163736,-15.1221,10.813379011637359,-22.220195255803468,False,False
2008fv,hst_skycell-p2583x18y09_wfc3_ir_f160w_all_drz,262,154.1960113,73.376895,25.93547901163736,-6.9601,18.975379011637358,-14.058195255803469,False,False
2008fv,idgg35020_drz,263,154.2228057,73.4005929,25.93547901163736,-15.0676,10.867879011637358,-22.16569525580347,False,False
2008fv,idgg39020_drz,264,154.2241786,73.4007297,25.93547901163736,-15.0329,10.902579011637359,-22.13099525580347,False,False
2008fv,hst_15145_3b_wfc3_ir_f160w_idgg3b_drz,265,154.2232291,73.4006681,25.93547901163736,-15.1162,10.81927901163736,-22.214295255803467,False,False
2008fv,idgg37020_drz,266,154.2241073,73.4005966,25.93547901163736,-15.0329,10.902579011637359,-22.13099525580347,False,False
2008fv,hst_16234_69_wfc3_ir_f160w_ieel69_drz,267,154.0811036,73.3813527,25.93547901163736,-6.8981,19.03737901163736,-13.996195255803467,False,False
2008fv,idgg3b020_drz,268,154.22425,73.400687,25.93547901163736,-15.0337,10.901779011637359,-22.131795255803468,False,False
2008fv,hst_15145_31_wfc3_ir_f160w_idgg31_drz,269,154.2229907,73.4007164,25.93547901163736,-15.043,10.89247901163736,-22.141095255803467,False,False
2008fv,hst_16234_70_wfc3_ir_f160w_ieel70_drz,270,154.2033973,73.3989531,25.93547901163736,-9.9502,15.985279011637358,-17.048295255803467,False,False
2008fv,hst_skycell-p2583x18y09_wfc3_ir_f160w_coarse-all_drz,271,154.2006842,73.3763609,25.93547901163736,-5.3031,20.632379011637358,-12.401195255803469,False,False
2008fv,hst_15145_35_wfc3_ir_f160w_idgg35_drz,272,154.2230171,73.4007482,25.93547901163736,-15.0531,10.882379011637358,-22.15119525580347,False,False
2006mr,hst_skycell-p0497x09y14_wfc3_ir_f110w_all_drz,273,50.6996246,-37.3333434,25.946227204106755,0.021,25.967227204106756,-6.048893273327067,True,False
2006mr,n4b707010_mos,274,50.6738057,-37.2078755,25.946227204106755,-12.6318,13.314427204106755,-18.701693273327066,False,False
2006mr,hst_skycell-p0497x09y14_wfc3_ir_f110w_coarse-all_drz,275,50.6988011,-37.3333213,25.946227204106755,-4.5683,21.377927204106754,-10.638193273327069,True,False
2006mr,n4b707070_mos,276,50.6738141,-37.2078714,25.946227204106755,-10.5606,15.385627204106754,-16.63049327332707,False,False
2006mr,ib3n03060_drz,277,50.6737663,-37.208012,25.946227204106755,-17.0457,8.900527204106755,-23.115593273327068,False,False
2006mr,hst_13691_37_wfc3_ir_f110w_icnw37_drz,278,50.6976207,-37.3332669,25.946227204106755,0.8282,26.774427204106754,-5.241693273327069,True,False
2006mr,hst_11691_03_wfc3_ir_f110w_drz,279,50.6857506,-37.2264292,25.946227204106755,-8.7705,17.175727204106757,-14.840393273327066,False,False
2006mr,ib3n03050_drz,280,50.6737567,-37.208002,25.946227204106755,-16.5288,9.417427204106755,-22.59869327332707,False,False
2006mr,n4b707040_mos,281,50.6879207,-37.2058829,25.946227204106755,-1.894,24.052227204106757,-7.963893273327066,True,False
2006mr,n4b707030_mos,282,50.6738529,-37.2078473,25.946227204106755,-13.02,12.926227204106755,-19.089893273327068,False,False
2006mr,hst_13691_32_wfc3_ir_f160w_icnw32_drz,283,50.6984225,-37.3279069,25.946227204106755,-6.4658,19.480427204106753,-12.53569327332707,False,False
2006mr,n4b707020_mos,284,50.6877759,-37.2056816,25.946227204106755,-1.0548,24.891427204106755,-7.124693273327068,True,False
2006mr,hst_11691_03_wfc3_ir_f160w_drz,285,50.677547,-37.2331918,25.946227204106755,-8.0015,17.944727204106755,-14.071393273327068,False,False
2006mr,hst_13691_36_wfc3_ir_f160w_icnw36_drz,286,50.6977621,-37.3273233,25.946227204106755,-4.4008,21.545427204106755,-10.470693273327068,True,False
2006mr,hst_skycell-p0497x09y14_wfc3_ir_f160w_coarse-all_drz,287,50.6977951,-37.3278526,25.946227204106755,-3.2771,22.669127204106754,-9.346993273327069,True,False
2006mr,ib3n03030_drz,288,50.6737863,-37.2080291,25.946227204106755,-17.0858,8.860427204106756,-23.155693273327067,False,False
2006mr,hst_11691_03_wfc3_ir_f110w_ib3n03_drz,289,50.6736654,-37.2079692,25.946227204106755,-17.0936,8.852627204106756,-23.163493273327067,False,False
2006mr,hst_11691_03_wfc3_ir_f160w_ib3n03_drz,290,50.6736815,-37.2079722,25.946227204106755,-16.5196,9.426627204106754,-22.58949327332707,False,False
2010ai,hst_skycell-p1892x05y19_wfc3_ir_f160w_all_drz,300,194.8445711,27.9153691,25.93609583117413,-11.407,14.529095831174129,-19.951800388242294,False,False
2010ai,hst_skycell-p1973x15y02_wfc3_ir_f160w_all_drz,301,194.9331213,27.9129818,25.93609583117413,-11.2479,14.688195831174129,-19.792700388242295,False,False
2010ai,hst_14182_14_wfc3_ir_f160w_icwr14_drz,302,194.8562114,27.9732201,25.93609583117413,-11.6615,14.274595831174128,-20.206300388242294,False,False
2010ai,hst_14182_06_wfc3_ir_f160w_icwr06_drz,303,194.8837445,27.9210607,25.93609583117413,-8.8798,17.05629583117413,-17.424600388242293,False,False
2010ai,hst_skycell-p1973x15y03_wfc3_ir_f160w_coarse-all_drz,304,194.9586472,27.9722303,25.93609583117413,-0.0767,25.85939583117413,-8.621500388242293,True,False
2010ai,hst_11711_02_wfc3_ir_f160w_ib2i02_drz,305,194.9178691,27.9682709,25.93609583117413,-11.1029,14.833195831174129,-19.647700388242292,False,False
2010ai,hst_14182_07_wfc3_ir_f160w_icwr07_drz,306,194.8697855,27.9376172,25.93609583117413,-14.21,11.726095831174128,-22.754800388242295,False,False
2010ai,icwr14050_drz,307,194.8748423,27.9565424,25.93609583117413,-11.7052,14.230895831174129,-20.25000038824229,False,False
2010ai,hst_14182_11_wfc3_ir_f160w_icwr11_drz,308,195.0216664,27.9766901,25.93609583117413,-10.6033,15.332795831174128,-19.148100388242295,False,False
2010ai,hst_skycell-p1892x05y19_wfc3_ir_f160w_coarse-all_drz,309,194.8837575,27.9210707,25.93609583117413,-8.8243,17.111795831174128,-17.369100388242295,False,False
2010ai,hst_14182_59_wfc3_ir_f160w_icwr59_drz,310,195.0225148,28.024486,25.93609583117413,-11.1494,14.786695831174129,-19.694200388242294,False,False
2010ai,hst_skycell-p1973x15y03_wfc3_ir_f160w_all_drz,311,194.9564334,27.9721848,25.93609583117413,2.4106,28.346695831174127,-6.134200388242295,True,False
2010ai,hst_14182_13_wfc3_ir_f160w_icwr13_drz,312,194.9096797,27.9871887,25.93609583117413,-11.192,14.744095831174128,-19.736800388242294,False,False
2010ai,hst_skycell-p1973x15y02_wfc3_ir_f160w_coarse-all_drz,313,194.8390661,27.9147852,25.93609583117413,-11.496,14.440095831174128,-20.040800388242296,False,False
2010ai,hst_14182_18_wfc3_ir_f160w_icwr18_drz,314,194.8761544,28.0209005,25.93609583117413,-8.9372,16.998895831174128,-17.482000388242295,False,False
2010ai,hst_14182_12_wfc3_ir_f160w_icwr12_drz,315,194.9448737,27.9738461,25.93609583117413,-12.4149,13.52119583117413,-20.959700388242293,False,False
2007A,iedh14020_drz,316,6.3181261,12.8949658,25.933382638974727,-9.7606,16.172782638974727,-18.233008811024344,False,False
2007A,hst_skycell-p1592x19y06_wfc3_ir_f160w_coarse-all_drz,317,6.324759,12.8637245,25.933382638974727,-4.2906,21.642782638974726,-12.763008811024346,False,False
2007A,iedh18020_drz,318,6.3197821,12.8837441,25.933382638974727,-12.9614,12.971982638974728,-21.433808811024342,False,False
2007A,hst_16269_14_wfc3_ir_f160w_iedh14_drz,319,6.3289381,12.8621036,25.933382638974727,-6.3015,19.631882638974727,-14.773908811024345,False,False
